395	MUCONATE-CYCLOISOMERASE-RXN|MUCONOLACTONE-DELTA-ISOMERASE-RXN	muconolactone
396	RXN-3765	pseudobaptigenin
397	RXN-9175	beta-methylenecyclopropyl pyruvate
398	PSERTRANSAMPYR-RXN	2-oxo-3-hydroxy-4-phosphobutanoate
399	2.4.1.224-RXN	&beta;-D-glucuronosyl-(1->4)-N-acetyl-&alpha;-D-glucosaminylproteoglycan
400	GLYCERONE-KINASE-RXN	dihydroxy-acetone
401	RXN-9583	3-amino-3-deoxy-D-fructose 6-phosphate
402	2.1.1.62-RXN	m7G(5')pppAm
403		thiamine diphosphate
404	RXN-9344|HYDROG-RXN	H2
405	RXN-8447	(2S)-2-amino-3-oxo-4-phosphonooxybutanoate
406	RXN66-141	4-oxo-4-(3-pyridyl)-butanoate
407	SUCCSEMIALDDEHYDROG-RXN|RXN-6903|SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	succinate semialdehyde
408	2.7.11.18-RXN	myosin light-chain
409	RXN-8714	sinapoyl-CoA
410		1,5-diazabicyclononane
411		N4-{N-acetyl-&beta;-D-glucosaminyl-(1,2)-&alpha;-D-mannosyl-(1,3)-[N-acetyl-&beta;-D-glucosaminyl-(1,2)-&alpha;-D-mannosyl-(1,6)]-&beta;-D-mannosyl-(1,4)-N-acetyl-&beta;-D-glucosaminyl-(1,4)-[&alpha;-L-fucosyl-(1,6)]-N-acetyl-&beta;-D-glucosaminyl}asparagine
412	GSAAMINOTRANS-RXN|GLUTRNAREDUCT-RXN	glutamate-1-semialdehyde
413	RXN-7633	R(+)-3,4-dihydroxyphenyllactate
414		L-tyrosine methyl ester 4-sulfate
415	HADTHAUERA-RXN	6-hydroxycyclohex-1-ene-1-carboxyl-CoA
416	HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN|MEVALONATE-KINASE-RXN|1.1.1.34-RXN	(R)-mevalonate
417	ARGSUCCINLYA-RXN	L-arginino-succinate
418	RXN-9311	1,4-dihydroxy-2-naphthoyl-CoA
419	RXN66-142	4-hydroxy-4-(3-pyridyl)-butanoate
420	RXN-9586	5-deoxy-5-amino-3-dehydroquinate
421	5-AMINOPENTANAMIDASE-RXN	5-aminopentanamide
422		tRNA pseudouridine
423	R312-RXN	E-pyridine-3-aldoxime
424	RXN-9471	dihydrostreptomycin 6-phosphate
425		lipoamide
426	LUMAZINESYN-RXN	5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione
427	RXN66-145	4-(3-pyridyl)-butanoate
428	RXN-8243	2-keto-6-aminocaproate
429	1.1.1.285-RXN	3''-deamino-3''-oxonicotianamine
430	SQUALENE-MONOOXYGENASE-RXN	squalene
431	RXN-7142|RXN-7226|RXN-7779	2'-hydroxygenistein
432	2.1.1.138-RXN	methylarsonite
433	R141-RXN	acetylene
434	RXN-1406	N-hydroxyl-tryptamine
435	3.7.1.9-RXN|RXN-8527	2-hydroxymuconate semialdehyde
436		dimethylbenzimidazole
437	2.1.1.140-RXN	(S)-coclaurine
438		2-hydroxyformononetin
439	RXN-7692|KETOISOCAPROATE-RXN|2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN	2-ketoisocaproate
440	DMK-RXN	1,4-dihydroxy-2-naphthoate
441		undecaprenyl N-acetyl-glucosaminyl-N-acetyl-mannosaminuronate-4-acetamido-4,6-dideoxy-D-galactose pyrophosphate
442	AICARSYN-RXN	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole
443		6-O-galloylglucose
444		4-hydroxyphenylacetate
445	ALKANE-1-MONOOXYGENASE-RXN	n-octane
446	FUC4NACTRANS-RXN	undecaprenyl N-acetyl-glucosaminyl-N-acetyl-mannosaminuronate pyrophosphate
447		L-glutamate-5-phosphate
448	R5-RXN|R6-RXN	dihydrophloroglucinol
449	RXN-3602	7,2'-dihydroxy-4'-methoxy-isoflavanol
450	RXN4FS-3|RXN-5643	N-dimethylethanolamine phosphate
451	1.1.1.262-RXN	4-(phosphonooxy)-threonine
452	R544-RXN	5-oxo-1,2-campholide
453	R8-RXN	3-hydroxy-5-oxohexanoate
454	R7-RXN	3-hydroxy-5- oxohexanoyl-CoA
455		cotinine-glucuronide
456	RXN-9844	(25R)-3&alpha;,7&alpha;-dihydroxy-5&beta;-cholestan-26-al
457	RXN-6902|GABATRANSAM-RXN	4-aminobutyrate
458		hydroxypyruvate
459	2.3.1.157-RXN|5.4.2.10-RXN	D-glucosamine 1-phosphate
460	2.4.1.151-RXN|2.4.1.150-RXN|2.4.1.149-RXN	&beta;-D-galactosyl-(1,4)-N-acetyl-D-glucosaminyl-R
461	RXN-7002	ribose-1-arsenate
462	RXN-9585	3,4-dideoxy-4-amino-D-arabino-heptulosonate 7-phosphate
463	RXN-8167|2-KETO-ADIPATE-DEHYDROG-RXN	2-oxoadipate
464	RXN-8948	(2S,5S)-carboxymethylproline
465	4.1.1.74-RXN	indole-3-pyruvate
466	BETA-UREIDOPROPIONASE-RXN	3-ureidopropionate
467	CITRATE--COA-LIGASE-RXN|TRANS-RXN54L-4089|ACONITATEDEHYDR-RXN	citrate
468		2-phenylethanol
469		dimethylmaleate
470	3-ISOPROPYLMALDEHYDROG-RXN|RXN-8991	(2R,3S)-3-isopropylmalate
471	METHYL-COM-HTP-RXN	coenzyme B
472	PREPHENATEDEHYDROG-RXN|PREPHENATEDEHYDRAT-RXN	prephenate
473	RXN-5882	trimethylaminoacetone
474	KDOTRANS-RXN	lipid IVA
475	RXN-8123	hexane-1,3,4,6-tetracarboxylate
476	RXN-8952	(3S,5R)-carbapenam
477	23-DIMETHYLMALATE-LYASE-RXN|DIMETHYLMALEATE-HYDRATASE-RXN	(2R,3S)-2,3-dimethylmalate
478	TRANS-RXN54L-4161|CHONDROITIN-4-SULFOTRANSFERASE-RXN|PROTEIN-TYROSINE-SULFOTRANSFERASE-RXN|ARYL-SULFOTRANSFERASE-RXN|DESULFOHEPARIN-SULFOTRANSFERASE-RXN|HEPARITIN-SULFOTRANSFERASE-RXN|RXN6666-9|TYROSINE-ESTER-SULFOTRANSFERASE-RXN|2.8.2.23-RXN|CHONDROITIN-6-SULFOTRANSFERASE-RXN	phosphoadenosine-5'-phosphosulfate
479	3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN|2-ISOPROPYLMALATESYN-RXN|RXN-7643|1.2.4.4-RXN|1.2.1.25-RXN	2-keto-isovalerate
480	CHD-RXN|CHOLINE-O-ACETYLTRANSFERASE-RXN|RXN-6021|CHOLINE-KINASE-RXN	choline
481	UROGENIIISYN-RXN	hydroxymethylbilane
482	TYROSINE-ESTER-SULFOTRANSFERASE-RXN	L-tyrosine-methyl-ester
483	2.4.99.1-RXN	&beta;-D-galactosyl-1,4-N-acetyl-&beta;-D-glucosamine
484	AMACETOXID-RXN	aminoacetone
485		urocanate
486	HYPOTAURINE-DEHYDROGENASE-RXN	hypotaurine
487	TRANS-RXN54L-2954|ACETYLCHOLINESTERASE-RXN	acetylcholine
488	4.1.1.77-RXN	4-oxalocrotonate
489	RXN-8747	diethylphosphate
490	RXN66-147	2'-hydroxynicotine
491	RXN-7580	ent-kaur-16-en-19-al
492	24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN	2,4-diaminopentanoate
493	RXN-9172	3-hydroxy-3-carboxy-4,5-cyclopropylhex-5-enoate
494		(R)-mandelate
495	MHPELY-RXN	4-hydroxy-2-oxo-valerate
496		6-phospho-2-dehydro-D-gluconate
497	OROPRIBTRANS-RXN|OROTPDECARB-RXN	orotidine-5'-phosphate
498	RXN3O-12	2-hexaprenyl-6-methoxyphenol
499	RXN-8816|ALLYSINE-DEHYDROG-RXN|1.2.1.31-RXN	2-aminoadipate-6-semialdehyde
500	RXN-9729	malonate
501	RXN-7585|RXN-7573	6-hydroxynicotinate
502	R145-RXN	5-methylthioribulose-1-phosphate
503		oleanolate-3-beta-D-glucuronoside-(3,1)-galactoside-(4,1)-glucoside-28-glucoside
504		5-hydroxy-feruloyl-CoA
505	R10-RXN|R12-RXN	hexulose 6-phosphate
506	RXN66-165	4-oxo-4-(3-pyridyl)-N-methylbutanamide
507	RXN-6271	4&beta;-hydroxymethyl-4&alpha;-methyl-5&alpha;-cholest-7-en-3&beta;-ol
508		5,6-dihydroxyindole-2-carboxylate
509		3-amino-5-hydroxybenzoate
510	RXN-7640|1.1.1.291-RXN	(S)-2-hydroxymethylglutarate
511	RXN-9170	2-oxopenta-3,4-dienoate
512		N-acetylarylamine
513	RXN-7630|RXN-7628	4-coumaroyl-4'-hydroxyphenyllactate
514		2-isopropylmaleate
515	RXN-9828	pre-vitamin D3
516	RXN-9006	oleanolate-3-beta-D-glucuronoside-(3,1)-galactoside-(4,1)-glucoside
517	RXN0-5118|RXN0-5061|RXN0-5122|RXN0-5127	ADP-L-glycero-D-manno-heptose
518	2.4.1.133-RXN	O-&beta;-D-xylosylprotein
519	RXN-2621|RXN-9266	caffeoylshikimate
520		strictosidine
521	STREPTOMYCIN-6-PHOSPHATASE-RXN	streptomycin 6-phosphate
522	3.7.1.9-RXN|2-OXOPENT-4-ENOATE-HYDRATASE-RXN|RXN-8527|ISOCHORMAT-RXN|L-ARABINONOLACTONASE-RXN|RXN-8775|GLYCOLALD-DEHYDROG-RXN|RXN-8899|RXN-8905|RXN-8915|RXN-8916|RXN-8909|RXN-8910|TAURINE-DEHYDROGENASE-RXN|FESGSHTHIO-RXN|SULFITE-DEHYDROGENASE-RXN|SULFITE-REDUCT-RXN|3-OXOADIPATE-ENOL-LACTONASE-RXN|BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN|BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN|HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN|HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN|PHENYLPCARB-RXN|OHBENZCOARED-RXN|1.3.99.15-RXN|DCHTHAUERA-RXN|OAHTHAUERA-RXN|RXN-902|PHENACEOX-RXN|NICOTINATE-DEHYDROGENASE-RXN|RXN-7585|RXN-7586|RXN-646|1.13.11.9-RXN|RXN-7637|3.5.2.18-RXN|RXN-8173|RXN-8808|L-LYSINE-OXIDASE-RXN|RXN-8172|ALLYSINE-DEHYDROG-RXN|RXN-8162|5-AMINOPENTANAMIDASE-RXN|RXN-8182|1.5.1.8-RXN|1.5.1.9-RXN|GLYOXIII-RXN|RXN-9311|RXN-5081|RXN-9641|RXN-4762|RXN-4763|RXN-4764|6.3.2.26-RXN|RXN-8809|RXN-8811|HISTALDEHYD-RXN|HISTIDPHOS-RXN|HISTPRATPHYD-RXN|HISTCYCLOHYD-RXN|3.1.2.14-RXN|LIPIDXSYNTHESIS-RXN|UDPACYLGLCNACDEACETYL-RXN|KDO-8PPHOSPHAT-RXN|KDO-8PSYNTH-RXN|3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN|DAHPSYN-RXN|SUCCDIAMINOPIMDESUCC-RXN|TETHYDPICSUCC-RXN|THRESYN-RXN|RXN-7737|RXN-8965|NITRATE-REDUCTASE-NADH-RXN|RXN-2122|RXN-9262|RXN0-882|RXN0-884|ISPH2-RXN|SORBITOL-6-PHOSPHATASE-RXN|MANNITOL-1-PHOSPHATASE-RXN|STREPTOMYCIN-6-PHOSPHATASE-RXN|ACETYLORNDEACET-RXN|RXN-7933|UDPMANNACADEHYDROG-RXN|RXN-8108|RXN-8114|AMINOBUTDEHYDROG-RXN|RXN0-3942|RXN0-3922|RXN0-3921|RXN-8618|RXN-10716|RXN-10715|IMIDAZOLONEPROPIONASE-RXN|AGMATIN-RXN|RXN0-5473|RXN-7567|INDOLE-3-ACETALDEHYDE-OXIDASE-RXN|R313-RXN|R309-RXN|R310-RXN|PHOSPHO-DETHIO-RXN|RXN-8747|RXN-2103|UNDECAPRENYL-DIPHOSPHATASE-RXN|SULFITE-REDUCTASE-RXN|SULFITE-REDUCTASE-FERREDOXIN-RXN|HYDROGENSULFITE-REDUCTASE-RXN|SUCROSE-PHOSPHATASE-RXN|GDP-MANNOSE-6-DEHYDROGENASE-RXN|RXNQT-4142|RXNQT-4191|RXN-1461|1.2.7.6-RXN|RXN-9992|TRE6PHYDRO-RXN|RXN-5647|RXN-9970|METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN|R83-RXN|RXN-9755|2-ISOPROPYLMALATESYN-RXN|RXN-7743|RXN-7744|PHENDEHYD-RXN|AGMATINE-DEIMINASE-RXN|N-CARBAMOYLPUTRESCINE-AMIDASE-RXN|RXN-4542|RXN-4541|4.2.3.26-RXN|4.2.3.25-RXN|RXN-9987|RXN-9989|NMNAMIDOHYDRO-RXN|NICOTINAMID-RXN|NADNUCLEOSID-RXN|NMNNUCLEOSID-RXN|RXN-8441|RXN-8444|RXN-1827|RXN-9171|RXN-9548|RXN-9549|3.1.2.21-RXN|KETAMID-RXN|AMVAL-RXN|GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN|1.2.1.40-RXN|RXN-9844|RXN-9847|RXN-9584|RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN|SEDOHEPTULOSE-BISPHOSPHATASE-RXN|DIMETHYLGLYCINE-DEHYDROGENASE-RXN|CYSTATHIONINE-BETA-LYASE-RXN|3.5.2.14-RXN|N-CARBAMOYLSARCOSINE-AMIDASE-RXN|SARCOX-RXN|CREATININE-DEAMINASE-RXN|CREATININASE-RXN|CREATINASE-RXN|1.2.7.4-RXN|DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN|H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN|HOMOCITRATE-SYNTHASE-RXN|1.2.1.31-RXN|RXN3O-127|RXN-6321|ERYTH4PDEHYDROG-RXN|NITRATE-REDUCTASE-NADPH-RXN|NITRITREDUCT-RXN|1.7.7.2-RXN|FERREDOXIN--NITRITE-REDUCTASE-RXN|1.4.1.11-RXN|RXN1F-20|RXN-8797|RXN-8088|1.2.3.14-RXN|RXN-6421|RXN-9015|RXN-4466|RXN-36|1.2.1.9-RXN|RXN-8824|RXN66-101|RXN66-103|1.2.1.32-RXN|2-AMINOMUCONATE-REDUCTASE-RXN|RXN-5882|1.2.1.47-RXN|KYNURENINASE-RXN|BADH-RXN|RXN-8960|RXN-2802|SUCCSEMIALDDEHYDROG-RXN|ADENOSINE-NUCLEOSIDASE-RXN|INOSINE-NUCLEOSIDASE-RXN|RXN0-363|GUANOSINE-DEAMINASE-RXN|RXN0-366|GLUCONOLACT-RXN|R141-RXN|MALSYN-RXN|RXN-7703|ARGININE-DEIMINASE-RXN|CITRULLINASE-RXN|24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN|RXN-8947|RXN-8755|R127-RXN|R128-RXN|R13-RXN|R63-RXN|RIBOPHOSPHAT-RXN|RXN-10056|RXN-10055|GTP-CYCLOHYDRO-II-RXN|RXN-10799|TRANS-RXN-191|TRANS-RXN-192|RXN-10058|RXN-9988|RXN-8751|RXN-8752|RXN-8753|RXN-8754|RXN-10728|RXN-10756|RXN0-5462|RXN0-5038|RXN-9600|RXN-9599|RXN-8244|RXN-6381|RXN-9597|RXN-1401|AMINEOXID-RXN|AMACETOXID-RXN|R281-RXN|ACETYL-COA-HYDROLASE-RXN|LINOLEOYL-RXN|UDPSUGARHYDRO-RXN|CYSTATHIONASE-RXN|TRANS-RXN54L-4082|TRANS-RXN54L-2980|TRANS-RXN54L-2968|TRANS-RXN54L-2923|RXN0-5216|SPERMIDINE-DEHYDROGENASE-RXN|N-ACETYLNEURAMINATE-SYNTHASE-RXN|PHOSPHATIDYLINOSITOL-3-PHOSPHATASE-RXN|3.6.5.5-RXN|3.6.1.50-RXN|3.6.5.2-RXN|3.6.1.47-RXN|3.6.5.4-RXN|3.6.1.49-RXN|RXN-9598|RXN-9674|RXN0-5408|RXN3DJ-25|AMINOPHENOL-NITRITE-REDUCTASE-RXN|RXN0-5393|3.1.4.14-RXN|RXN3DJ-64|SUCCINYL-COA-HYDROLASE-RXN|RXN0-5390|RXN-9666|RXN-9629|RXN-9628|RXN-9627|RXN-9626|RXN-9624|PALMITOYL-COA-HYDROLASE-RXN|ACYL-COA-HYDROLASE-RXN|HEMEOSYN-RXN|RXN0-1081|CARBOXYLESTERASE-RXN|THIOESTER-RXN|ARYLSULFAT-RXN|ALDEHYDE-OXIDASE-RXN|RXN-8092|RXN-8093|RXN-8094|RXN66-62|PYRIDOXAL-OXIDASE-RXN|ALLANTOICASE-RXN|ALLANTOATE-DEIMINASE-RXN|URUR-RXN|6.3.4.16-RXN|CARBOXYPEPTIDASE-H-RXN|LYSINEARGININE-CARBOXYPEPTIDASE-RXN|RXN-34|3.1.1.47-RXN|3.1.3.46-RXN|3.1.3.43-RXN|3.6.3.4-RXN|DIMETHYLARGININASE-RXN|NAD-SYNTH-GLN-RXN|ALLANTOINASE-RXN|SULFITE-OXIDASE-RXN|3.5.1.80-RXN|AMP-DEAMINASE-RXN|3.5.1.92-RXN|3.1.3.66-RXN|GLUCOSE-1-PHOSPHAT-RXN|GUANIDINOBUTYRASE-RXN|GLUTAMATE-DEHYDROGENASE-RXN|CARBPSYN-RXN|DIHYDROOROT-RXN|GLUTDEHYD-RXN|ARGINASE-RXN|AMP-NUCLEOSID-RXN|ADDALT-RXN|RXN0-902|HYPOTAURINE-DEHYDROGENASE-RXN|S-FORMYLGLUTATHIONE-HYDROLASE-RXN|ACETYLCHOLINESTERASE-RXN|XANTHINE-OXIDASE-RXN|CHOLINESTERASE-RXN|3.1.3.57-RXN|RXN-6282|DIHYDROPYRIMIDINASE-RXN|AMINOCYL-TRNA-HYDROLASE-RXN|GUANINE-DEAMINASE-RXN|3.1.3.77-RXN|BETA-UREIDOPROPIONASE-RXN|RXN-8746|RXN-8743|ARYLDIALKYLPHOSPHATASE-RXN|ARYLDIALKYL-PHOSPHATASE-RXN|AMINOPARATHION-PHOSPHATASE-RXN|RXNN-404|RXN6666-2|R314-RXN|R311-RXN|GUANIDINOBUTANAMIDE-NH3-RXN|AMIDASE-RXN|RXN-6384|RXN0-901|RXN-7682|N-SULFOGLUCOSAMINE-SULFOHYDROLASE-RXN|GLUTAMATE-DEHYDROGENASE-NADP+-RXN|RXN-2102|PECTINESTERASE-RXN|SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN|NITROGENASE-RXN|325-BISPHOSPHATE-NUCLEOTIDASE-RXN|METHIONYL-TRNA-FORMYLTRANSFERASE-RXN|AMINOACYLASE-RXN|3.5.1.88-RXN|GLUCOSYLCERAMIDASE-RXN|PMPOXI-RXN|3.6.4.5-RXN|RXN-8668|RXN-8669|UGD-RXN|FUMARYLACETOACETASE-RXN|PSERPHOSPHA-RXN|RXN-1404|3.5.5.1-RXN|BIS5-ADENOSYL-TRIPHOSPHATASE-RXN|RXN-1|AMINE-OXIDASE-FLAVIN-CONTAINING-RXN|3.6.1.52-RXN|ALPHA-L-FUCOSIDASE-RXN|CTPSYN-RXN|DCMP-DEAMINASE-RXN|LIPOPROTEIN-LIPASE-RXN|RXN-7919|HYDROXYPYRROLINEDEH-RXN|PYRROLINECARBDEHYDROG-RXN|RXN-7183|SUCCGLU-SEMIALDEHYDE-SUCCGLU-RXN|PYROGLUTAMYL-PEPTIDASE-I-RXN|CHITIN-DEACETYLASE-RXN|3.6.3.35-RXN|LACTALDDEHYDROG-RXN|RXN3O-1120|3.1.2.23-RXN|MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN|GLYOXII-RXN|RXN-8953|NAG6PDEACET-RXN|3.1.1.23-RXN|RXN-1602|RXN-6763|CYTDEAM-RXN|NADPYROPHOSPHAT-RXN|PGPPHOSPHA-RXN|OHMETHYLBILANESYN-RXN|ADENOSYLHOMOCYSTEINASE-RXN|METHENYLTHFCYCLOHYDRO-RXN|FORMYLTHFDEFORMYL-RXN|3.5.2.17-RXN|RXN6666-4|IMPCYCLOHYDROLASE-RXN|IMP-DEHYDROG-RXN|DCTP-DEAM-RXN|RIBONUCLEOSIDE-DIP-REDUCTII-RXN|ARYLFORMAMIDASE-RXN|3-HYDROXY-KYNURENINASE-RXN|3-SULFINYL-PYRUVATE-SPON-RXN|3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN|1.2.1.27-RXN|RXN0-5114|AMINEPHEN-RXN|RXN-8990|PEPSYNTH-RXN|6PGLUCONOLACT-RXN|NADPPHOSPHAT-RXN|CITSYN-RXN|RXN-9024|RXN0-1021|3.6.3.8-RXN|JUVENILE-HORMONE-ESTERASE-RXN|RXN-6002|RXN-5581|RXN-5445|RXN-5442|ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|GTP-CYCLOHYDRO-I-RXN|RXN0-5181|ALPHA-AMYL-RXN|ASNSYNB-RXN|PHOSCHOL-RXN|3.6.3.16-RXN|3.6.3.10-RXN|1.2.2.4-RXN|GLUTAMIN-RXN|ADENODEAMIN-RXN|ALPHAGALACTOSID-RXN|XMPXAN-RXN|RXN-7609|RXN-7607|RXN-5841|AMP-DEPHOSPHORYLATION-RXN|5-NUCLEOTID-RXN|SARCOSINE-DEHYDROGENASE-RXN|ASPARAGHYD-RXN|3.3.2.10-RXN|BETA-GLUCURONID-RXN|RXN0-5146|3.2.1.33-RXN|PROTEIN-LYSINE-6-OXIDASE-RXN|3.5.1.26-RXN|RXN-8730|3.1.3.56-RXN|5-OXOPROLINASE-ATP-HYDROLYSING-RXN|INORGPYROPHOSPHAT-RXN|SPHINGOMYELIN-PHOSPHODIESTERASE-RXN|PHOSPHATIDATE-PHOSPHATASE-RXN|3.5.1.28-RXN|RXN0-5225|RXN0-5226|PHOSPHOLIPASE-A2-RXN|RXN-1501|1.1.4.1-RXN|3.4.11.1-RXN|FGAMSYN-RXN|GMP-SYN-GLUT-RXN|KETOLACTOSE-RXN|BETAGALACTOSID-RXN|URATE-OXIDASE-RXN|3.1.4.11-RXN|S-ADENMETSYN-RXN|ACONITATEHYDR-RXN|UDPREDUCT-RXN|RIBONUCLEOSIDE-DIP-REDUCTI-RXN|GDPREDUCT-RXN|CDPREDUCT-RXN|ADPREDUCT-RXN|ALDHDEHYDROG-RXN|GLYCERALDEHYDE-DEHYDRO-RXN|R222-RXN|RXN-3443|RXN-37|RXN-4142|RXN-6382|RXN66-3|RXN6666-5|NUCLEOSIDE-DIPHOSPHATASE-RXN|GUANOSINE-DIPHOSPHATASE-RXN|1.5.1.7-RXN|3.1.3.67-RXN|3.1.3.16-RXN|RXN0-5224|TIGLYLCOA-HYDROXY-RXN|RXN-7838|RXN-6383|METHYLACYLYLCOA-HYDROXY-RXN|ENOYL-COA-HYDRAT-RXN|RXN-8036|RXN-7082|RXN-5341|GPH-RXN|ACID-PHOSPHATASE-RXN|RXN-5822|NUCLEOTIDASE-RXN|GLUCOSE-6-PHOSPHATASE-RXN|GLYCPDIESTER-RXN|ACYLPHOSPHATASE-RXN|GLUCOSAMINE-6-P-DEAMIN-RXN|LYSOPHOSPHOLIPASE-RXN|D-ASPARTATE-OXIDASE-RXN|D-AMINO-ACID-OXIDASE-RXN|TREHALOSEPHOSPHA-RXN|PHOSPHOLIPASE-A1-RXN|CYTIDEAM-RXN|CYTIDEAM2-RXN|4-NITROPHENYLPHOSPHATASE-RXN|CARBOXYPEPTIDASE-A-RXN|UBIQUITIN-THIOLESTERASE-RXN|2.7.9.3-RXN|3.1.2.22-RXN|TREHALA-RXN|CYSTAGLY-RXN|LCYSDESULF-RXN|3.6.3.14-RXN|3.6.3.6-RXN|RXN0-5183|RXN-2141|MALTODEXGLUCOSID-RXN|PROTEIN-TYROSINE-PHOSPHATASE-RXN|LEUKOTRIENE-A4-HYDROLASE-RXN|RXN-6642|RXN-6622|ALKAPHOSPHA-RXN|RXN-8748|F16BDEPHOS-RXN|PHOSPHOLIPASE-C-RXN|3.6.3.44-RXN|FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN|3.6.4.4-RXN|CERAMIDASE-RXN|CERAMIDASE-YEAST-RXN|3.6.1.17-RXN|RIBOFLAVINSYNDEAM-RXN|3.6.3.1-RXN|3.6.3.9-RXN|NUCLEOSIDE-TRIPHOSPHATASE-RXN|TRIACYLGLYCEROL-LIPASE-RXN|ADENOSINETRIPHOSPHATASE-RXN|DUTP-PYROP-RXN|3.1.4.17-RXN|35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN	H2O
523	RXN-8122	4-[N-&gamma;-L-glutamyl-)-p-(&beta;-aminoethyl)phenoxy-methyl]-2-(aminomethyl)furan
524	RXN-36	N-acetyl-4-aminobutyrate
525	QUINOLINATE-SYNTHA-RXN|RXN-8108|SEDOBISALDOL-RXN|2.3.1.42-RXN|RXN0-5257	dihydroxy-acetone phosphate
526	3.5.1.80-RXN	N-acetyl-D-galactosamine-6-phosphate
527	RXN-5423|RXN-5603	indole-3-ethanol
528	1.1.99.25-RXN|RXN-2601	L-quinate
529	OAHTHAUERA-RXN	6-oxocyclohex-1-ene-1-carboxyl-CoA
530	RXN-9470	O-1,4-&alpha;-L-dihydrostreptosyl-streptidine 6-phosphate
531	RXN66-62	nicotine-&Delta;1'5'-iminium ion
532	3.5.2.17-RXN	5-hydroxyisourate
533	SUCCGLU-SEMIALDEHYDE-SUCCGLU-RXN	N2-succinyl-L-glutamate 5-semialdehyde
534	HISTOLDEHYD-RXN	histidinol
535	SUCCORN-AMINOTRANSFERASE-RXN	N2-succinyl-L-ornithine
536	RXN-9847	(24E)-3&alpha;,7&alpha;-dihydroxy-5&beta;-cholest-24-enoyl-CoA
537	HISTONE-LYSINE-N-METHYLTRANSFERASE-RXN	histone-L-lysine
538	RXN-7800	(2S)-2-isopropyl-3-oxosuccinate
539	GUANIDINOBUTYRASE-RXN	4-guanidinobutyrate
540	RXN-5444|RXN-5445	indole-3-glyoxal
541		D-glutamate
542	RXN-905	2-carboxymethyl-3-hydroxyphenylpropionyl-CoA
543	ACETOACETYL-COA-TRANSFER-RXN|2.8.3.9-RXN|RXNI-2	acetoacetate
544	RXN-8529	2-hydroxymuconate
545		2-acetolactate
546	RXN-5721|AMINO-CARBOXYMUCONATE-SEMIALDEHYDE-RXN	aminocarboxymuconate semialdehyde
547		isowighteone
548	RXN-904	benzoylsuccinyl-CoA
549	R547-RXN	5-hydroxy-3,4,4-trimethyl-&Delta;2-pimelyl-CoA-&Delta;-lactone
550	RXN-8655	lipoyl-AMP
551	RXN66-161|RXN66-163|RXN66-166|RXN66-167|RXN66-169|RXN66-168	cotinine
552	1.13.11.9-RXN	2,5-dihydroxypyridine
553	RXN-8112	methanofuran biosynththesis intermediate MF3
554		urea
555	RXN66-164	5'-hydroxycotinine
556	R543-RXN	2,5-diketocamphane
557		N-succinyl-2-amino-6-ketopimelate
558	RXN-8949|RXN-8950	(3S,5S)-carbapenam
559	CALCIDIOL-1-MONOOXYGENASE-RXN	calcidiol
560	3.1.3.46-RXN	&beta;-D-fructose 2,6-bisphosphate
561	PORPHOBILSYNTH-RXN	5-amino-levulinate
562	2.1.1.116-RXN	3'-hydroxy-N-methyl-(S)-coclaurine
563	RXN-6425	1-(3-aminopropyl)-pyrrolinium
564	2.4.1.223-RXN	&beta;-D-glucuronosyl-(1->3)-&beta;-D-galactosyl-(1->3)-&beta;-D-galactosyl-(1->4)-&beta;-D-xylosyl-proteoglycan
565		N-tetradecanoylglycyl-peptide
566	RXN-1142	coniferaldehyde
